Geneid	Chr	Start	End	Strand	Length	Mnt_Ac4_S8
PFLU_3452	NC_012660.1	3821713	3822498	+	786	56
PFLU_3453	NC_012660.1	3822556	3824262	+	1707	1490
PFLU_3455	NC_012660.1	3824472	3825206	-	735	349
PFLU_3456	NC_012660.1	3825217	3825684	-	468	259
PFLU_3457	NC_012660.1	3825684	3825899	-	216	68
PFLU_3458	NC_012660.1	3826000	3827094	-	1095	92
PFLU_3459	NC_012660.1	3827313	3827738	+	426	8
PFLU_3460	NC_012660.1	3827768	3829090	-	1323	395
PFLU_3461	NC_012660.1	3829183	3830070	+	888	56
PFLU_3462	NC_012660.1	3830073	3830636	-	564	199
PFLU_3463	NC_012660.1	3830759	3831250	+	492	105
PFLU_3464	NC_012660.1	3831298	3832182	+	885	374
PFLU_3465	NC_012660.1	3832252	3833406	-	1155	193
PFLU_3466	NC_012660.1	3833512	3834387	-	876	172
PFLU_3467	NC_012660.1	3834519	3835658	+	1140	136
PFLU_3468	NC_012660.1	3835798	3837075	-	1278	76
PFLU_3469	NC_012660.1	3837078	3837707	-	630	7
PFLU_3470	NC_012660.1	3837843	3838823	-	981	57
PFLU_3472	NC_012660.1	3839048	3839857	-	810	101
PFLU_3473	NC_012660.1	3839890	3841080	-	1191	111
PFLU_3474	NC_012660.1	3841093	3842439	-	1347	366
PFLU_3475	NC_012660.1	3842453	3843613	-	1161	85
PFLU_3476	NC_012660.1	3843659	3844474	-	816	99
PFLU_3477	NC_012660.1	3844622	3845518	+	897	314
PFLU_3478	NC_012660.1	3845511	3848396	-	2886	259
PFLU_3479	NC_012660.1	3848380	3850173	-	1794	142
PFLU_3480	NC_012660.1	3850163	3850606	-	444	68
PFLU_3481	NC_012660.1	3850606	3851724	-	1119	226
PFLU_3482	NC_012660.1	3851816	3852337	+	522	194
PFLU_3483	NC_012660.1	3852489	3853763	-	1275	456
PFLU_3484	NC_012660.1	3853767	3854471	-	705	397
PFLU_3485	NC_012660.1	3854629	3855825	+	1197	175
PFLU_3486	NC_012660.1	3855787	3856386	-	600	86
PFLU_3487	NC_012660.1	3856539	3857399	+	861	713
PFLU_3488	NC_012660.1	3857538	3858017	-	480	182
PFLU_3489	NC_012660.1	3858403	3861009	+	2607	4080
PFLU_3490	NC_012660.1	3861564	3862838	-	1275	152
PFLU_3491	NC_012660.1	3863223	3863744	+	522	53
PFLU_3492	NC_012660.1	3863801	3864751	+	951	421
PFLU_3493	NC_012660.1	3864884	3865948	+	1065	120
PFLU_3494	NC_012660.1	3865974	3866738	+	765	135
PFLU_3495	NC_012660.1	3866745	3867185	-	441	63
PFLU_3496	NC_012660.1	3867341	3868771	+	1431	226
PFLU_3497	NC_012660.1	3868860	3869138	+	279	45
PFLU_3498	NC_012660.1	3869238	3869636	+	399	27
PFLU_3499	NC_012660.1	3870079	3870705	-	627	271
PFLU_3500	NC_012660.1	3870938	3872245	+	1308	182
PFLU_3501	NC_012660.1	3872410	3873108	+	699	44
PFLU_3502	NC_012660.1	3873129	3873818	+	690	258
PFLU_3503	NC_012660.1	3873924	3874967	+	1044	25
PFLU_3504	NC_012660.1	3875074	3879930	-	4857	5346
PFLU_3505	NC_012660.1	3880424	3880774	+	351	260
PFLU_3506	NC_012660.1	3881088	3882044	+	957	228
PFLU_3507	NC_012660.1	3882044	3882982	+	939	133
PFLU_3508	NC_012660.1	3882982	3883473	+	492	25
PFLU_3509	NC_012660.1	3883469	3884554	+	1086	349
PFLU_3510	NC_012660.1	3884554	3886290	+	1737	281
PFLU_3511	NC_012660.1	3886290	3887927	+	1638	191
PFLU_3512	NC_012660.1	3888334	3889572	+	1239	91
PFLU_3513	NC_012660.1	3889572	3893207	+	3636	264
PFLU_3514	NC_012660.1	3893207	3893797	+	591	112
PFLU_3515	NC_012660.1	3893818	3893940	-	123	13
PFLU_3516	NC_012660.1	3894102	3894278	-	177	10
PFLU_3517	NC_012660.1	3894438	3895610	-	1173	1708
PFLU_3518	NC_012660.1	3895600	3895887	-	288	677
PFLU_3519	NC_012660.1	3896026	3900921	+	4896	1266
PFLU_3521	NC_012660.1	3900973	3903345	-	2373	792
PFLU_3522	NC_012660.1	3903365	3904357	-	993	651
PFLU_3523	NC_012660.1	3904649	3905821	+	1173	602
PFLU_3525	NC_012660.1	3906221	3907921	-	1701	629
PFLU_3526	NC_012660.1	3907956	3909251	-	1296	72
PFLU_3527	NC_012660.1	3909251	3910138	-	888	104
PFLU_3528	NC_012660.1	3910145	3911497	-	1353	347
PFLU_3529	NC_012660.1	3911598	3914120	-	2523	585
PFLU_3530	NC_012660.1	3914318	3915769	-	1452	228
PFLU_3531	NC_012660.1	3915906	3916397	-	492	780
PFLU_3532	NC_012660.1	3916812	3918263	-	1452	722
PFLU_3533	NC_012660.1	3918402	3918893	-	492	1496
PFLU_3534	NC_012660.1	3919029	3919520	-	492	139
PFLU_3535	NC_012660.1	3919657	3920934	-	1278	1001
PFLU_3536	NC_012660.1	3921232	3922290	-	1059	1474
PFLU_3537	NC_012660.1	3922488	3924029	+	1542	1089
PFLU_3538	NC_012660.1	3924029	3924916	+	888	91
PFLU_3539	NC_012660.1	3924935	3925765	+	831	178
PFLU_3540	NC_012660.1	3925768	3927894	-	2127	1662
PFLU_3541	NC_012660.1	3928094	3928420	+	327	93
PFLU_3542	NC_012660.1	3928431	3929273	-	843	212
PFLU_3543	NC_012660.1	3929273	3929983	-	711	34
PFLU_3544	NC_012660.1	3929983	3932268	-	2286	305
PFLU_3545	NC_012660.1	3932287	3933030	-	744	54
PFLU_3546	NC_012660.1	3933018	3933500	-	483	14
PFLU_3547	NC_012660.1	3933518	3934990	-	1473	228
PFLU_3548	NC_012660.1	3935021	3935515	-	495	9
PFLU_3549	NC_012660.1	3935550	3937100	-	1551	134
PFLU_3550	NC_012660.1	3937598	3938110	+	513	539
PFLU_3551	NC_012660.1	3938169	3938987	-	819	1871
PFLU_3552	NC_012660.1	3939094	3939585	+	492	381
PFLU_3553	NC_012660.1	3939675	3940871	-	1197	673
PFLU_3554	NC_012660.1	3941000	3941812	+	813	765
PFLU_3555	NC_012660.1	3941805	3942944	+	1140	743
PFLU_3556	NC_012660.1	3942938	3943738	-	801	712
PFLU_3557	NC_012660.1	3943813	3944319	+	507	684
PFLU_3558	NC_012660.1	3944306	3945901	-	1596	1122
PFLU_3559	NC_012660.1	3945928	3946638	+	711	560
PFLU_3560	NC_012660.1	3946674	3947417	+	744	761
PFLU_3561	NC_012660.1	3948082	3948420	-	339	225
PFLU_3562	NC_012660.1	3948470	3949111	-	642	316
PFLU_3563	NC_012660.1	3949244	3949513	+	270	522
PFLU_3564	NC_012660.1	3949494	3950123	-	630	806
PFLU_3565	NC_012660.1	3950223	3950516	-	294	181
PFLU_3566	NC_012660.1	3950643	3953129	-	2487	617
PFLU_3567	NC_012660.1	3953166	3954116	-	951	1033
PFLU_3568	NC_012660.1	3954116	3954619	-	504	1287
PFLU_3569	NC_012660.1	3954728	3955891	+	1164	114
PFLU_3570	NC_012660.1	3956105	3958390	-	2286	268
PFLU_3571	NC_012660.1	3958582	3960222	+	1641	2267
PFLU_3572	NC_012660.1	3960346	3961677	-	1332	269
PFLU_3573	NC_012660.1	3961673	3962503	-	831	28
PFLU_3574	NC_012660.1	3962516	3963544	-	1029	888
PFLU_3575	NC_012660.1	3963544	3964335	-	792	17
PFLU_3576	NC_012660.1	3964335	3965150	-	816	46
PFLU_3577	NC_012660.1	3965154	3966170	-	1017	1040
PFLU_3578	NC_012660.1	3966142	3967158	-	1017	45
PFLU_3579	NC_012660.1	3967556	3968650	+	1095	498
PFLU_3580	NC_012660.1	3968682	3969923	+	1242	498
PFLU_3581	NC_012660.1	3970064	3970840	-	777	193
PFLU_3582	NC_012660.1	3971056	3971835	+	780	112
PFLU_3583	NC_012660.1	3971835	3972500	+	666	31
PFLU_3584	NC_012660.1	3972500	3973249	+	750	19
PFLU_3585	NC_012660.1	3973249	3974514	+	1266	295
PFLU_3586	NC_012660.1	3974893	3975219	+	327	23
PFLU_3587	NC_012660.1	3975264	3976169	-	906	278
PFLU_3588	NC_012660.1	3976228	3976569	-	342	226
PFLU_3589	NC_012660.1	3976770	3976994	+	225	92
PFLU_3590	NC_012660.1	3977034	3977441	-	408	160
PFLU_3591	NC_012660.1	3977551	3978414	+	864	206
PFLU_3592	NC_012660.1	3978411	3979037	-	627	235
PFLU_3593	NC_012660.1	3979083	3980060	-	978	108
PFLU_3594	NC_012660.1	3980188	3980547	+	360	316
PFLU_3595	NC_012660.1	3980575	3983223	-	2649	2051
PFLU_3596	NC_012660.1	3983284	3984690	-	1407	1346
PFLU_3597	NC_012660.1	3984980	3986353	+	1374	344
PFLU_3598	NC_012660.1	3986516	3986737	-	222	784
PFLU_3599	NC_012660.1	3986912	3988972	+	2061	5036
PFLU_3600	NC_012660.1	3989123	3991639	-	2517	2109
PFLU_3601	NC_012660.1	3991639	3993348	-	1710	3514
PFLU_3602	NC_012660.1	3993478	3996567	-	3090	538
PFLU_3603	NC_012660.1	3996546	3997955	-	1410	263
PFLU_3604	NC_012660.1	3997966	3998577	-	612	421
PFLU_3605	NC_012660.1	3998580	3999185	-	606	338
PFLU_3606	NC_012660.1	3999396	4004186	+	4791	172
PFLU_3607	NC_012660.1	4004186	4004614	+	429	18
PFLU_3608	NC_012660.1	4004710	4005312	-	603	314
PFLU_3609	NC_012660.1	4005330	4006172	-	843	672
PFLU_3610	NC_012660.1	4006335	4007258	+	924	322
PFLU_3611	NC_012660.1	4007457	4008614	-	1158	801
PFLU_3612	NC_012660.1	4008736	4009518	+	783	186
PFLU_3613	NC_012660.1	4009565	4009996	-	432	292
PFLU_3614	NC_012660.1	4010002	4010211	-	210	154
PFLU_3615	NC_012660.1	4010415	4010975	+	561	4483
PFLU_3616	NC_012660.1	4011154	4011357	-	204	560
PFLU_3617	NC_012660.1	4011614	4012087	+	474	900
PFLU_3618	NC_012660.1	4012156	4012431	+	276	240
PFLU_3619	NC_012660.1	4012534	4013793	-	1260	832
PFLU_3620	NC_012660.1	4013874	4014044	-	171	16
PFLU_3621	NC_012660.1	4014133	4014675	-	543	38
PFLU_3622	NC_012660.1	4014741	4015121	-	381	72
PFLU_3623	NC_012660.1	4015286	4015891	+	606	203
PFLU_3624	NC_012660.1	4015894	4016358	+	465	191
PFLU_3625	NC_012660.1	4016393	4016719	-	327	106
PFLU_3626	NC_012660.1	4016791	4017294	-	504	158
PFLU_3627	NC_012660.1	4017341	4017772	-	432	50
PFLU_3628	NC_012660.1	4018013	4018501	+	489	804
PFLU_3629	NC_012660.1	4018862	4019086	+	225	46
PFLU_3630	NC_012660.1	4019160	4019585	+	426	24
PFLU_3631	NC_012660.1	4019602	4020285	+	684	137
PFLU_3632	NC_012660.1	4020285	4021232	+	948	491
PFLU_3633	NC_012660.1	4021312	4023792	+	2481	301
PFLU_3634	NC_012660.1	4023984	4024874	+	891	562
PFLU_3635	NC_012660.1	4024822	4025406	-	585	156
PFLU_3636	NC_012660.1	4025646	4026485	+	840	545
PFLU_3637	NC_012660.1	4026526	4027461	-	936	395
PFLU_3638	NC_012660.1	4027552	4027986	+	435	92
PFLU_3639	NC_012660.1	4027997	4029439	-	1443	636
PFLU_3640	NC_012660.1	4029511	4030368	-	858	246
PFLU_3641	NC_012660.1	4030548	4031288	+	741	156
PFLU_3642	NC_012660.1	4031312	4032628	+	1317	490
PFLU_3643	NC_012660.1	4032631	4034559	-	1929	211
PFLU_3644	NC_012660.1	4034641	4035852	-	1212	333
PFLU_3645	NC_012660.1	4035945	4037048	+	1104	139
PFLU_3646	NC_012660.1	4037054	4040134	+	3081	223
PFLU_3647	NC_012660.1	4040191	4040664	+	474	63
PFLU_3649	NC_012660.1	4041347	4042612	-	1266	934
PFLU_3650	NC_012660.1	4042625	4043680	-	1056	1756
PFLU_3651	NC_012660.1	4043766	4044395	-	630	84
PFLU_3652	NC_012660.1	4044519	4045928	+	1410	839
PFLU_3653	NC_012660.1	4046100	4046837	+	738	708
PFLU_3654	NC_012660.1	4046837	4048153	+	1317	421
PFLU_3655	NC_012660.1	4048513	4049241	+	729	10429
PFLU_3656	NC_012660.1	4049237	4049929	+	693	940
PFLU_3657	NC_012660.1	4049955	4050620	+	666	553
PFLU_3658	NC_012660.1	4050846	4052258	+	1413	14816
PFLU_3659	NC_012660.1	4052445	4054517	-	2073	2716
PFLU_3660	NC_012660.1	4054517	4055284	-	768	863
PFLU_3661	NC_012660.1	4055284	4055934	-	651	1511
PFLU_3662	NC_012660.1	4055950	4057059	-	1110	4592
PFLU_3663	NC_012660.1	4057151	4057432	-	282	6177
PFLU_3664	NC_012660.1	4057571	4058977	-	1407	1157
PFLU_3665	NC_012660.1	4059004	4059459	-	456	399
PFLU_3666	NC_012660.1	4059468	4060673	-	1206	798
PFLU_3667	NC_012660.1	4060676	4061650	-	975	672
PFLU_3668	NC_012660.1	4061656	4062774	-	1119	759
PFLU_3669	NC_012660.1	4062847	4063779	-	933	676
PFLU_3670	NC_012660.1	4063779	4064354	-	576	544
PFLU_3671	NC_012660.1	4064345	4065487	-	1143	2330
PFLU_3672	NC_012660.1	4065522	4066841	-	1320	1724
PFLU_3673	NC_012660.1	4066822	4068051	-	1230	4055
PFLU_3674	NC_012660.1	4068056	4068616	-	561	1621
PFLU_3675	NC_012660.1	4068639	4069937	-	1299	4144
PFLU_3676	NC_012660.1	4069949	4071283	-	1335	6074
PFLU_3677	NC_012660.1	4071360	4073579	-	2220	13380
PFLU_3678	NC_012660.1	4073763	4074200	-	438	15452
PFLU_3680	NC_012660.1	4074725	4075054	+	330	3584
PFLU_3681	NC_012660.1	4075012	4075632	-	621	3879
PFLU_3682	NC_012660.1	4075920	4076999	+	1080	208
PFLU_3683	NC_012660.1	4077249	4078040	-	792	80
PFLU_3684	NC_012660.1	4078151	4079053	-	903	500
PFLU_3685	NC_012660.1	4079271	4079879	+	609	53
PFLU_3686	NC_012660.1	4079879	4081459	+	1581	416
PFLU_3689	NC_012660.1	4082304	4083275	+	972	157
PFLU_3690	NC_012660.1	4083291	4084652	+	1362	78
PFLU_3691	NC_012660.1	4084652	4085332	+	681	30
PFLU_3692	NC_012660.1	4085366	4086541	+	1176	244
PFLU_3693	NC_012660.1	4086541	4087482	+	942	438
PFLU_3694	NC_012660.1	4087589	4088359	-	771	95
PFLU_3695	NC_012660.1	4088359	4088802	-	444	13
PFLU_3696	NC_012660.1	4088821	4089510	-	690	43
PFLU_3697	NC_012660.1	4089561	4091459	-	1899	38
PFLU_3698	NC_012660.1	4091569	4094079	-	2511	190
PFLU_3699	NC_012660.1	4094461	4095372	+	912	153
PFLU_3700	NC_012660.1	4095377	4096411	+	1035	91
PFLU_3701	NC_012660.1	4096404	4097282	-	879	89
PFLU_3702	NC_012660.1	4097467	4098081	-	615	243
PFLU_3703	NC_012660.1	4098113	4099948	-	1836	403
PFLU_3704	NC_012660.1	4099948	4100535	-	588	55
PFLU_3705	NC_012660.1	4100709	4101674	-	966	129
PFLU_3706	NC_012660.1	4101828	4102733	-	906	209
PFLU_3708	NC_012660.1	4103394	4106153	+	2760	2124
PFLU_3709	NC_012660.1	4106106	4107626	-	1521	2751
PFLU_3710	NC_012660.1	4107725	4108678	-	954	361
PFLU_3711	NC_012660.1	4108853	4109572	+	720	235
PFLU_3714	NC_012660.1	4110281	4111237	-	957	371
PFLU_3715	NC_012660.1	4111347	4111886	+	540	25
PFLU_3716	NC_012660.1	4111903	4112100	-	198	30
PFLU_3717	NC_012660.1	4112169	4112954	-	786	32
PFLU_3718	NC_012660.1	4112951	4113958	-	1008	43
PFLU_3719	NC_012660.1	4113927	4114982	-	1056	19
PFLU_3720	NC_012660.1	4115202	4116524	-	1323	15
PFLU_3721	NC_012660.1	4116524	4117459	-	936	24
PFLU_3722	NC_012660.1	4117684	4118646	+	963	83
PFLU_3723	NC_012660.1	4120158	4121630	-	1473	357
PFLU_3724	NC_012660.1	4121639	4122568	-	930	79
PFLU_3725	NC_012660.1	4122561	4123394	-	834	25
PFLU_3726	NC_012660.1	4123758	4124762	+	1005	35
PFLU_3727	NC_012660.1	4124816	4125745	+	930	31
PFLU_3728	NC_012660.1	4125752	4127272	+	1521	60
PFLU_3729	NC_012660.1	4127420	4128181	+	762	51
PFLU_3730	NC_012660.1	4128202	4128999	+	798	102
PFLU_3731	NC_012660.1	4129065	4130015	+	951	276
PFLU_3732	NC_012660.1	4130040	4130960	+	921	184
PFLU_3733	NC_012660.1	4131011	4131709	-	699	23
PFLU_3734	NC_012660.1	4131815	4132996	-	1182	165
PFLU_3735	NC_012660.1	4133129	4133488	-	360	203
PFLU_3736	NC_012660.1	4133578	4134573	-	996	58
PFLU_3737	NC_012660.1	4134648	4135445	+	798	135
PFLU_3738	NC_012660.1	4135622	4136875	+	1254	95
PFLU_3739	NC_012660.1	4136905	4137903	-	999	38
PFLU_3740	NC_012660.1	4138066	4138491	+	426	167
PFLU_3741	NC_012660.1	4138710	4140449	-	1740	1464
PFLU_3742	NC_012660.1	4140485	4140757	-	273	135
PFLU_3743	NC_012660.1	4140768	4141565	-	798	116
PFLU_3744	NC_012660.1	4141579	4142442	-	864	90
PFLU_3745	NC_012660.1	4142442	4143536	-	1095	133
PFLU_3746	NC_012660.1	4143539	4144630	-	1092	149
PFLU_3747	NC_012660.1	4144891	4146699	+	1809	956
PFLU_3748	NC_012660.1	4146702	4147631	-	930	871
PFLU_3749	NC_012660.1	4147631	4148170	-	540	278
PFLU_3750	NC_012660.1	4149490	4151634	-	2145	151
PFLU_3752	NC_012660.1	4151829	4151984	+	156	13
PFLU_3753	NC_012660.1	4151993	4152616	+	624	97
PFLU_3755	NC_012660.1	4153463	4153729	-	267	46
PFLU_3756	NC_012660.1	4153911	4154621	-	711	149
PFLU_3757	NC_012660.1	4154905	4155138	-	234	803
PFLU_3758	NC_012660.1	4155142	4155495	-	354	2913
PFLU_3759	NC_012660.1	4155979	4156374	+	396	1216
PFLU_3760	NC_012660.1	4156452	4157357	+	906	472
PFLU_3761	NC_012660.1	4157883	4158134	-	252	427
PFLU_3762	NC_012660.1	4158694	4159560	+	867	4893
PFLU_3763	NC_012660.1	4159916	4160437	-	522	43
PFLU_3764	NC_012660.1	4160660	4161028	-	369	47
PFLU_3765	NC_012660.1	4161812	4162258	+	447	153
PFLU_3765A	NC_012660.1	4162331	4163143	+	813	180
PFLU_3766	NC_012660.1	4163172	4163318	+	147	53
PFLU_3767	NC_012660.1	4163858	4164526	+	669	10591
PFLU_3768	NC_012660.1	4164609	4165625	-	1017	375
PFLU_3769	NC_012660.1	4165625	4166086	-	462	246
PFLU_3770	NC_012660.1	4166089	4166850	-	762	274
PFLU_3771	NC_012660.1	4166850	4167032	-	183	43
PFLU_3772	NC_012660.1	4167060	4168067	-	1008	404
PFLU_3773	NC_012660.1	4168070	4168495	-	426	286
PFLU_3774	NC_012660.1	4168495	4169127	-	633	262
PFLU_3775	NC_012660.1	4169214	4171436	-	2223	217
PFLU_3776	NC_012660.1	4171572	4172084	+	513	168
PFLU_3777	NC_012660.1	4172520	4175270	+	2751	1371
PFLU_3778	NC_012660.1	4175365	4176351	+	987	167
PFLU_3779	NC_012660.1	4176426	4176863	+	438	85
PFLU_3780	NC_012660.1	4176863	4177264	+	402	74
PFLU_3781	NC_012660.1	4177350	4177808	-	459	235
PFLU_3782	NC_012660.1	4177924	4178274	+	351	46
PFLU_3783	NC_012660.1	4178274	4178885	+	612	158
PFLU_3784	NC_012660.1	4178872	4179288	+	417	106
PFLU_3785	NC_012660.1	4179410	4180078	-	669	466
PFLU_3786	NC_012660.1	4180149	4180970	-	822	114
PFLU_3787	NC_012660.1	4181341	4181940	+	600	15617
PFLU_3788	NC_012660.1	4182072	4182563	+	492	205
PFLU_3789	NC_012660.1	4182660	4183832	-	1173	614
PFLU_3790	NC_012660.1	4183991	4184380	+	390	254
PFLU_3791	NC_012660.1	4184385	4184732	+	348	80
PFLU_3792	NC_012660.1	4184735	4185010	+	276	33
PFLU_3793	NC_012660.1	4185010	4185342	+	333	6
PFLU_3794	NC_012660.1	4185342	4186340	+	999	189
PFLU_3795	NC_012660.1	4186432	4187424	+	993	924
PFLU_3796	NC_012660.1	4187600	4188991	-	1392	2179
PFLU_3797	NC_012660.1	4188995	4190272	-	1278	699
PFLU_3798	NC_012660.1	4190292	4190663	-	372	233
PFLU_3799	NC_012660.1	4190666	4191985	-	1320	1294
PFLU_3800	NC_012660.1	4192012	4192632	-	621	396
PFLU_3801	NC_012660.1	4192690	4195095	-	2406	2234
PFLU_3802	NC_012660.1	4195592	4196269	+	678	127
PFLU_3803	NC_012660.1	4196328	4197032	+	705	499
PFLU_3804	NC_012660.1	4197136	4197351	+	216	832
PFLU_3805	NC_012660.1	4197541	4199808	-	2268	25895
PFLU_3806	NC_012660.1	4199841	4200206	-	366	2101
PFLU_3807	NC_012660.1	4200432	4200704	+	273	1024
PFLU_3808	NC_012660.1	4200792	4202045	-	1254	2822
PFLU_3809	NC_012660.1	4202539	4204761	+	2223	2759
PFLU_3810	NC_012660.1	4204990	4205433	+	444	18
PFLU_3811	NC_012660.1	4205496	4206617	+	1122	580
PFLU_3812	NC_012660.1	4206617	4207237	+	621	183
PFLU_3813	NC_012660.1	4207366	4208733	+	1368	457
PFLU_3814	NC_012660.1	4208821	4209984	+	1164	61
PFLU_3815	NC_012660.1	4209974	4210399	+	426	389
PFLU_3816	NC_012660.1	4210632	4211366	+	735	103
PFLU_3817	NC_012660.1	4211859	4213181	+	1323	1360
PFLU_3818	NC_012660.1	4213754	4214164	+	411	1128
PFLU_3819	NC_012660.1	4214178	4214849	+	672	3280
PFLU_3820	NC_012660.1	4214925	4216706	+	1782	1414
PFLU_3821	NC_012660.1	4216712	4217206	+	495	347
PFLU_3822	NC_012660.1	4217206	4218558	+	1353	1620
PFLU_3823	NC_012660.1	4218698	4221409	+	2712	1976
PFLU_3824	NC_012660.1	4221409	4222413	+	1005	525
PFLU_3825	NC_012660.1	4222428	4222973	+	546	225
PFLU_3826	NC_012660.1	4222986	4223486	+	501	307
PFLU_3827	NC_012660.1	4223492	4223797	+	306	112
PFLU_3828	NC_012660.1	4223797	4225647	+	1851	1358
PFLU_3829	NC_012660.1	4225691	4227220	+	1530	786
PFLU_3830	NC_012660.1	4227231	4228691	+	1461	1246
PFLU_3831	NC_012660.1	4228882	4229280	+	399	11
PFLU_3832	NC_012660.1	4229273	4229584	+	312	49
PFLU_3833	NC_012660.1	4229651	4230400	-	750	563
PFLU_3834	NC_012660.1	4230537	4231361	-	825	226
PFLU_3835	NC_012660.1	4231482	4231715	+	234	162
PFLU_3836	NC_012660.1	4231803	4232000	-	198	157
PFLU_3836A	NC_012660.1	4232056	4232292	+	237	133
PFLU_3838	NC_012660.1	4232292	4232843	+	552	88
PFLU_3839	NC_012660.1	4232910	4234037	-	1128	157
PFLU_3840	NC_012660.1	4234111	4235472	-	1362	422
PFLU_3841	NC_012660.1	4235562	4235945	-	384	29
PFLU_3842	NC_012660.1	4236182	4236700	-	519	36
PFLU_3843	NC_012660.1	4236761	4237633	-	873	98
PFLU_3844	NC_012660.1	4237772	4239385	+	1614	453
PFLU_3845	NC_012660.1	4239429	4240487	+	1059	489
PFLU_3846	NC_012660.1	4240675	4241430	-	756	3941
PFLU_3847	NC_012660.1	4241819	4242493	+	675	158
PFLU_3848	NC_012660.1	4242493	4243707	+	1215	124
PFLU_3849	NC_012660.1	4243703	4245178	+	1476	537
PFLU_3850	NC_012660.1	4245171	4246412	+	1242	84
PFLU_3851	NC_012660.1	4246461	4247852	-	1392	779
PFLU_3852	NC_012660.1	4247868	4248632	-	765	49
PFLU_3853	NC_012660.1	4248639	4249976	-	1338	21
PFLU_3854	NC_012660.1	4249998	4251044	-	1047	42
PFLU_3855	NC_012660.1	4251052	4251930	-	879	13
PFLU_3856	NC_012660.1	4251930	4252700	-	771	5
PFLU_3857	NC_012660.1	4252700	4253599	-	900	18
PFLU_3858	NC_012660.1	4253715	4255148	-	1434	7
PFLU_3859	NC_012660.1	4255148	4255471	-	324	0
PFLU_3860	NC_012660.1	4255488	4256750	-	1263	60
PFLU_3861	NC_012660.1	4256840	4257412	-	573	62
PFLU_3862	NC_012660.1	4257493	4258419	+	927	101
PFLU_3865	NC_012660.1	4261523	4261864	+	342	55
PFLU_3866	NC_012660.1	4261873	4263543	+	1671	208
PFLU_3867	NC_012660.1	4263543	4264028	+	486	23
PFLU_3868	NC_012660.1	4264028	4264303	+	276	111
PFLU_3868A	NC_012660.1	4264306	4264638	+	333	147
PFLU_3870	NC_012660.1	4264735	4265229	+	495	679
PFLU_3871	NC_012660.1	4265766	4267151	-	1386	1165
PFLU_3872	NC_012660.1	4267170	4268867	-	1698	790
PFLU_3873	NC_012660.1	4269111	4269617	+	507	542
PFLU_3874	NC_012660.1	4269617	4270363	+	747	50
PFLU_3875	NC_012660.1	4270523	4272049	-	1527	59
PFLU_3876	NC_012660.1	4272052	4273251	-	1200	135
PFLU_3877	NC_012660.1	4273270	4274718	-	1449	135
PFLU_3878	NC_012660.1	4274718	4275188	-	471	33
PFLU_3879	NC_012660.1	4275335	4279006	-	3672	883
PFLU_3880	NC_012660.1	4279006	4280730	-	1725	348
PFLU_3881	NC_012660.1	4280798	4281445	-	648	865
PFLU_3882	NC_012660.1	4281614	4282423	+	810	397
PFLU_3883	NC_012660.1	4282565	4283893	+	1329	80
PFLU_3884	NC_012660.1	4284020	4285246	-	1227	514
PFLU_3885	NC_012660.1	4285398	4286330	+	933	201
PFLU_3886	NC_012660.1	4286542	4286931	+	390	59
PFLU_3887	NC_012660.1	4286951	4287847	+	897	188
PFLU_3888	NC_012660.1	4288467	4290101	-	1635	587
PFLU_3889	NC_012660.1	4290242	4291411	+	1170	132
PFLU_3890	NC_012660.1	4291426	4293030	+	1605	284
PFLU_3891	NC_012660.1	4293049	4293852	+	804	138
PFLU_3892	NC_012660.1	4293852	4295774	+	1923	727
PFLU_3893	NC_012660.1	4295777	4296406	-	630	338
PFLU_3894	NC_012660.1	4296537	4296884	+	348	174
PFLU_3895	NC_012660.1	4297320	4298504	+	1185	441
PFLU_3896	NC_012660.1	4298640	4299176	-	537	194
PFLU_3897	NC_012660.1	4299176	4300255	-	1080	354
PFLU_3898	NC_012660.1	4300405	4300926	+	522	43
PFLU_3899	NC_012660.1	4300926	4301660	+	735	302
PFLU_3900	NC_012660.1	4301663	4302637	-	975	211
PFLU_3901	NC_012660.1	4302631	4305015	-	2385	1150
PFLU_3902	NC_012660.1	4305060	4305845	-	786	937
PFLU_3903	NC_012660.1	4305874	4306359	-	486	566
PFLU_3904	NC_012660.1	4306365	4306913	-	549	874
PFLU_3905	NC_012660.1	4306926	4307465	-	540	1000
PFLU_3906	NC_012660.1	4307462	4307983	-	522	7308
PFLU_3907	NC_012660.1	4308172	4309263	+	1092	100
PFLU_3908	NC_012660.1	4309291	4310595	+	1305	394
PFLU_3909	NC_012660.1	4311550	4312254	-	705	1932
PFLU_3910	NC_012660.1	4312358	4313212	-	855	65
PFLU_3911	NC_012660.1	4313324	4314424	+	1101	41
PFLU_3912	NC_012660.1	4314457	4315281	+	825	16
PFLU_3913	NC_012660.1	4315399	4315953	+	555	1222
PFLU_3914	NC_012660.1	4315949	4316830	-	882	94
PFLU_3915	NC_012660.1	4316891	4318927	-	2037	207
PFLU_3916	NC_012660.1	4319140	4320267	+	1128	663
PFLU_3917	NC_012660.1	4320267	4321292	+	1026	2321
PFLU_3918	NC_012660.1	4321617	4322630	+	1014	57
PFLU_3919	NC_012660.1	4322851	4323318	-	468	126
PFLU_3920	NC_012660.1	4323464	4326121	+	2658	122
PFLU_3921	NC_012660.1	4326129	4326908	-	780	949
PFLU_3922	NC_012660.1	4327001	4327897	-	897	122
